Date,URL,Title,Price,Rank 1,Rank 2,Quantity of review,Review,Review Rating,ASIN
ToDayDate,https://www.amazon.com/dp/B07H4VCLZG,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 2TB HDD + 1TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,299.00",,,0,,,B07H4VCLZG
ToDayDate,https://www.amazon.com/dp/B07H4XLX8F,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 256GB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)",$799.00,"#402,214","#8,431",0,,,B07H4XLX8F
ToDayDate,https://www.amazon.com/dp/B07H4VP6W3,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 2TB HDD + 1TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,499.00","#320,862","#7,446",0,,,B07H4VP6W3
ToDayDate,https://www.amazon.com/dp/B07H4ZMCFN,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 1TB HDD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,099.00","#311,004","#7,241",0,,,B07H4ZMCFN
ToDayDate,https://www.amazon.com/dp/B07H4Z43PQ,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 256GB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,149.00",,,0,,,B07H4Z43PQ
ToDayDate,https://www.amazon.com/dp/B07H4XRC23,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 8GB RAM, 512GB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)",$799.00,"#78,215","#2,133",0,,,B07H4XRC23
ToDayDate,https://www.amazon.com/dp/B07H4Y9SGJ,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 512GB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)",$829.00,"#148,042","#3,890",0,,,B07H4Y9SGJ
ToDayDate,https://www.amazon.com/dp/B07H4ZVJVS,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 512GB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,249.00",,,0,,,B07H4ZVJVS
ToDayDate,https://www.amazon.com/dp/B07H4XJH6M,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 1TB HDD + 256GB PCIe SSD, Dual Monitor Capable, 4k Support, Wifi, Bluetooth, Win 10 Pro)","$1,199.00","#248,747","#5,960",1,Perfect little computer with enough power to run as a modest server. I purchased this to replace an aging workstation/server that one of my clients was using.,5.0 out of 5 stars,B07H4XJH6M
ToDayDate,https://www.amazon.com/dp/B07H4Z4N61,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 1TB HDD + 256GB PCIe SSD, Dual Monitor Capable, 4k Support, Wifi, Bluetooth, Win 10 Pro)",$999.00,"#191,534","#4,801",0,,,B07H4Z4N61
ToDayDate,https://www.amazon.com/dp/B07H4ZB331,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 8GB RAM, 1TB HDD + 256GB PCIe SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)",$899.00,,,0,,,B07H4ZB331
ToDayDate,https://www.amazon.com/dp/B07H4XFSPZ,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 8GB RAM, 1TB HDD + 512GB PCIe SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)",$999.00,,,0,,,B07H4XFSPZ
ToDayDate,https://www.amazon.com/dp/B07H4VCZSF,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 1TB HDD + 512GB PCIe SSD, Dual Monitor Capable, 4k Support, Wifi, Bluetooth, Win 10 Pro)","$1,099.00","#252,819","#6,037",0,,,B07H4VCZSF
ToDayDate,https://www.amazon.com/dp/B07H4XSGFZ,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 8GB RAM, 1TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,049.00","#307,236","#7,174",0,,,B07H4XSGFZ
ToDayDate,https://www.amazon.com/dp/B07H4Y2954,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 8GB RAM, 2TB HDD + 1TB PCIe SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,299.00",,,0,,,B07H4Y2954
ToDayDate,https://www.amazon.com/dp/B07H4VCQWZ,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 8GB RAM, 2TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,199.00",,,0,,,B07H4VCQWZ
ToDayDate,https://www.amazon.com/dp/B07H4YC8JG,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 1TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,149.00","#320,640","#7,437",0,,,B07H4YC8JG
ToDayDate,https://www.amazon.com/dp/B07H4Z2WGP,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 1TB HDD + 512GB PCIe SSD, Dual Monitor Capable, 4k Support, Wifi, Bluetooth, Win 10 Pro)","$1,299.00","#269,814","#6,380",1,Perfect little computer with enough power to run as a modest server. I purchased this to replace an aging workstation/server that one of my clients was using.,5.0 out of 5 stars,B07H4Z2WGP
ToDayDate,https://www.amazon.com/dp/B07H4XKJ76,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 2TB HDD + 1TB PCIe SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,399.00",,,0,,,B07H4XKJ76
ToDayDate,https://www.amazon.com/dp/B07H4YZT8Q,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 16GB RAM, 2TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,299.00","#308,131","#7,192",0,,,B07H4YZT8Q
ToDayDate,https://www.amazon.com/dp/B07H4Y8KB8,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 2TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,499.00","#317,854","#7,382",0,,,B07H4Y8KB8
ToDayDate,https://www.amazon.com/dp/B07H4VC9BM,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 2TB HDD + 1TB PCIe SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,599.00","#402,582","#8,436",1,Perfect little computer with enough power to run as a modest server. I purchased this to replace an aging workstation/server that one of my clients was using.,5.0 out of 5 stars,B07H4VC9BM
ToDayDate,https://www.amazon.com/dp/B07JQWK234,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 256GB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,299.00",,,0,,,B07JQWK234
ToDayDate,https://www.amazon.com/dp/B07JQ9MT9C,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 256GB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,054.95","#152,938","#3,990",0,,,B07JQ9MT9C
ToDayDate,https://www.amazon.com/dp/B07H4YCVS2,"Intel NUC NUC7i7DNHE Small Form Factor Home and Business Mini Desktop (Intel 8th Gen i7-8650U 4-core, 32GB RAM, 1TB Sata SSD, Dual Monitor Capable, 4k Support, WiFi, Bluetooth, Win 10 Pro)","$1,349.00","#230,159","#5,638",0,,,B07H4YCVS2
ToDayDate,https://www.amazon.com/dp/B07JR41MR8,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 256GB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,399.00",,,0,,,B07JR41MR8
ToDayDate,https://www.amazon.com/dp/B07JR2KXTK,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 256GB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,599.00","#253,728","#6,053",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JR2KXTK
ToDayDate,https://www.amazon.com/dp/B07JQXV1NR,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 512GB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,144.94",,,0,,,B07JQXV1NR
ToDayDate,https://www.amazon.com/dp/B07JQ6QKY5,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 256GB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,299.00",,,0,,,B07JQ6QKY5
ToDayDate,https://www.amazon.com/dp/B07JQ1MXB4,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 512GB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,544.00","#236,615","#5,754",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JQ1MXB4
ToDayDate,https://www.amazon.com/dp/B07JR5TDNY,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 512GB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,129.95","#163,266","#4,230",0,,,B07JR5TDNY
ToDayDate,https://www.amazon.com/dp/B07JR8P9VF,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 1TB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,474.99",,,0,,,B07JR8P9VF
ToDayDate,https://www.amazon.com/dp/B07JRB7PHS,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 1TB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,594.00","#96,275","#2,633",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JRB7PHS
ToDayDate,https://www.amazon.com/dp/B07JR2GHF9,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 1TB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,159.95","#39,353","#1,094",0,,,B07JR2GHF9
ToDayDate,https://www.amazon.com/dp/B07JQHQSV9,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 512GB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,399.00",,,0,,,B07JQHQSV9
ToDayDate,https://www.amazon.com/dp/B07JR8FFQR,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 2TB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,899.00",,,0,,,B07JR8FFQR
ToDayDate,https://www.amazon.com/dp/B07JR8QJJT,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 512GB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,448.99",,,0,,,B07JR8QJJT
ToDayDate,https://www.amazon.com/dp/B07JQ3DH2M,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 2TB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,344.95","#573,449","#9,414",0,,,B07JQ3DH2M
ToDayDate,https://www.amazon.com/dp/B07JQHRSB8,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 512GB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,699.00","#296,973","#6,923",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JQHRSB8
ToDayDate,https://www.amazon.com/dp/B07JR2JT1R,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 1TB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,649.00","#251,156","#6,009",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JR2JT1R
ToDayDate,https://www.amazon.com/dp/B07JQXS19R,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 2TB PCIe SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,594.99","#235,138","#5,734",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JQXS19R
ToDayDate,https://www.amazon.com/dp/B07JRD5K7X,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 8GB RAM, 2TB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,699.00",,,0,,,B07JRD5K7X
ToDayDate,https://www.amazon.com/dp/B07JQHRNHH,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 1TB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,244.99",,,0,,,B07JQHRNHH
ToDayDate,https://www.amazon.com/dp/B07JR2D6ZD,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 16GB RAM, 2TB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,799.00",,,0,,,B07JR2D6ZD
ToDayDate,https://www.amazon.com/dp/B07JQX17YJ,"Intel NUC Hades Canyon NUC8I7HVK Premium Small Form Factor Gaming and Business Mini Desktop (Intel 8th Gen i7-8809G, 32GB RAM, 2TB Sata SSD, Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k, Win 10 Pro)","$1,999.00","#219,893","#5,436",1,"i use this unit for video editing, gaming with Far Cry, GTAV and World War Z. I added an 970 EVO 1tb and no problem at all with any games. a little pricey but what you get, the power and portability is worth it in my opinion.",4.0 out of 5 stars,B07JQX17YJ
ToDayDate,https://www.amazon.com/dp/B07CZ4C63S,"Intel NUC NUC8I7HVK Mini PC, Intel QuadCore i7-8809G Upto 4.2GHz, 16GB DDR4, 512GB NVMe SSD, AMD Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k Support, Windows 10 Pro (16GB Ram + 512GB SSD)","$1,074.95","#38,651","#1,073",8,"bought this for my son after watching many videos showing how amazing this mini pc is. after trying to set it up, we realized how much of a real rip off it is. We bought the 32gb and 512 ssd model which comes with both already installed. My son is a gamer so he wanted to play fortnite/ rainbow six siege. both wouldn't launch saying the graphics card did not reach the requirement or it needed to be upgraded. We went to the intel driver site and that was an even bigger pain to install. Over all, very very bad product, all of the other good reviews are fake. Trust me on this, do not buy the product.,i order the 32g ram / 512g ssd combo,The only reason I'm giving this 3 stars is I do not like false ""bait & switch"" offerings since the internal SSD was not what was advertised as a 2TB Samsung 970 NVMe. I installed a 2nd 2TB Samsung 970 NVMe and when I opened the NUC8I7HVK up, what I found in the other slot was a 2TB Intel 660p which I've pictured. Although the Intel is slower than the Samsung in benchmark transfer speed & therefore costs less, it probably will not be noticeable. Its just the fact that some of the lower star reviews also mentioned that they didn't get the stated brand of components makes this seller on my ""buyer beware"" list. I even posted a question to the seller if they could install a 2nd 2TB Samsung Evo NVMe but they couldn't as it had already been shipped. I'm glad they didn't as I probably would have gotten two Intel 660p or maybe even less. Other than that, the rest of the components, OS and processor were correct, it does run fast as expected. I use for multitasking (no gaming) and its hooked up to the new LG Ultrawide 49WL95C-W monitor. The small form factor was perfect must since the monitor takes up most of the desk.,This thing is so lame. I don't know why it is but it is! I purchased 3 of these from the same people and that in and of itself was a mistake.The sound almost never works. There is ALWAYS work to do if I want sound. Video playing is ridiculous. I get more error messages while running video (mostly basic mp4). I have and alwas have had much difficulty with mp4s, both locally as well as streaming like youtube. Intel dropped the ball on this mini PC because I have so many problems and I have the troubles on both of thes HVK models. The HNK one seems to be working fine for my wife because she hasn't complained. Both HVK models are using large tv screens as their one and only monitor. Both TVs are newer 4k models. I thought it might be that but I ran a regular monitor and no change besides, I would think Intel has long solved TV's, HDR etc.. My arrangement is common nowadays. The seller could not have cared any less about my problems and never helped me one iotta and never followed up with me...NEVER!! I would NOT buy a NUC again and will not give this merchant my return business no matter what and that is what I recommnend for other buyers... unless you are really good and don't mind a bit of trouble and need no assistance (support) from the seller. If you can make it past those glaring shortcomings then break out the cc and go for it!,Received my NUC and works great, but! one issue that will not go away no matter what I try and that is the driver for the tps65988 USB power port will not update, I have used Intels update site but the driver never corrects the problem. I've search the web for answers but no one seems to have corrective actions on this issue. So I have to give this a low rating on the system not the seller.,It's awesome! I don't use this for gaming, so this might not be the review for you. I use this for work as a laptop alternative as it's size is very portable. The power supply is nearly as big as the PC and is difficult to find a spare. Intel is giving me the run around. Apparently it's not a very common request as a spare part. Otherwise it is incredibly fast for every task I use it for and the connectivity is awesome.,UPDATE: DON't BUY THIS! After returning I bought this from another seller and had problems with it the whole time until now, a year and a half later. Now it's died completely. POS For this amount of money I expected a top quality product that would last many years!,Here's what you need to know about this machine before you buy it:","1.0 out of 5 stars,1.0 out of 5 stars,3.0 out of 5 stars,2.0 out of 5 stars,3.0 out of 5 stars,5.0 out of 5 stars,1.0 out of 5 stars,2.0 out of 5 stars",B07CZ4C63S
ToDayDate,https://www.amazon.com/dp/B07CZ1454F,"Intel NUC NUC8I7HVK Mini PC, Intel QuadCore i7-8809G Upto 4.2GHz, 16GB DDR4, 1TB NVMe SSD, AMD Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k Support, Windows 10 Pro (16GB Ram + 1TB SSD)","$1,154.95","#82,054","#2,242",8,"bought this for my son after watching many videos showing how amazing this mini pc is. after trying to set it up, we realized how much of a real rip off it is. We bought the 32gb and 512 ssd model which comes with both already installed. My son is a gamer so he wanted to play fortnite/ rainbow six siege. both wouldn't launch saying the graphics card did not reach the requirement or it needed to be upgraded. We went to the intel driver site and that was an even bigger pain to install. Over all, very very bad product, all of the other good reviews are fake. Trust me on this, do not buy the product.,i order the 32g ram / 512g ssd combo,The only reason I'm giving this 3 stars is I do not like false ""bait & switch"" offerings since the internal SSD was not what was advertised as a 2TB Samsung 970 NVMe. I installed a 2nd 2TB Samsung 970 NVMe and when I opened the NUC8I7HVK up, what I found in the other slot was a 2TB Intel 660p which I've pictured. Although the Intel is slower than the Samsung in benchmark transfer speed & therefore costs less, it probably will not be noticeable. Its just the fact that some of the lower star reviews also mentioned that they didn't get the stated brand of components makes this seller on my ""buyer beware"" list. I even posted a question to the seller if they could install a 2nd 2TB Samsung Evo NVMe but they couldn't as it had already been shipped. I'm glad they didn't as I probably would have gotten two Intel 660p or maybe even less. Other than that, the rest of the components, OS and processor were correct, it does run fast as expected. I use for multitasking (no gaming) and its hooked up to the new LG Ultrawide 49WL95C-W monitor. The small form factor was perfect must since the monitor takes up most of the desk.,This thing is so lame. I don't know why it is but it is! I purchased 3 of these from the same people and that in and of itself was a mistake.The sound almost never works. There is ALWAYS work to do if I want sound. Video playing is ridiculous. I get more error messages while running video (mostly basic mp4). I have and alwas have had much difficulty with mp4s, both locally as well as streaming like youtube. Intel dropped the ball on this mini PC because I have so many problems and I have the troubles on both of thes HVK models. The HNK one seems to be working fine for my wife because she hasn't complained. Both HVK models are using large tv screens as their one and only monitor. Both TVs are newer 4k models. I thought it might be that but I ran a regular monitor and no change besides, I would think Intel has long solved TV's, HDR etc.. My arrangement is common nowadays. The seller could not have cared any less about my problems and never helped me one iotta and never followed up with me...NEVER!! I would NOT buy a NUC again and will not give this merchant my return business no matter what and that is what I recommnend for other buyers... unless you are really good and don't mind a bit of trouble and need no assistance (support) from the seller. If you can make it past those glaring shortcomings then break out the cc and go for it!,Received my NUC and works great, but! one issue that will not go away no matter what I try and that is the driver for the tps65988 USB power port will not update, I have used Intels update site but the driver never corrects the problem. I've search the web for answers but no one seems to have corrective actions on this issue. So I have to give this a low rating on the system not the seller.,It's awesome! I don't use this for gaming, so this might not be the review for you. I use this for work as a laptop alternative as it's size is very portable. The power supply is nearly as big as the PC and is difficult to find a spare. Intel is giving me the run around. Apparently it's not a very common request as a spare part. Otherwise it is incredibly fast for every task I use it for and the connectivity is awesome.,UPDATE: DON't BUY THIS! After returning I bought this from another seller and had problems with it the whole time until now, a year and a half later. Now it's died completely. POS For this amount of money I expected a top quality product that would last many years!,Here's what you need to know about this machine before you buy it:","1.0 out of 5 stars,1.0 out of 5 stars,3.0 out of 5 stars,2.0 out of 5 stars,3.0 out of 5 stars,5.0 out of 5 stars,1.0 out of 5 stars,2.0 out of 5 stars",B07CZ1454F
ToDayDate,https://www.amazon.com/dp/B07CZ1GXMW,"Intel NUC NUC8I7HVK Mini PC, Intel QuadCore i7-8809G Upto 4.2GHz, 16GB DDR4, 256GB NVMe SSD, AMD Radeon RX Vega M GH, WiFi, Thunderbolt 3, 4k Support, Windows 10 Pro (16GB Ram + 256GB SSD)","$1,064.95","#74,293","#2,038",8,"bought this for my son after watching many videos showing how amazing this mini pc is. after trying to set it up, we realized how much of a real rip off it is. We bought the 32gb and 512 ssd model which comes with both already installed. My son is a gamer so he wanted to play fortnite/ rainbow six siege. both wouldn't launch saying the graphics card did not reach the requirement or it needed to be upgraded. We went to the intel driver site and that was an even bigger pain to install. Over all, very very bad product, all of the other good reviews are fake. Trust me on this, do not buy the product.,i order the 32g ram / 512g ssd combo,The only reason I'm giving this 3 stars is I do not like false ""bait & switch"" offerings since the internal SSD was not what was advertised as a 2TB Samsung 970 NVMe. I installed a 2nd 2TB Samsung 970 NVMe and when I opened the NUC8I7HVK up, what I found in the other slot was a 2TB Intel 660p which I've pictured. Although the Intel is slower than the Samsung in benchmark transfer speed & therefore costs less, it probably will not be noticeable. Its just the fact that some of the lower star reviews also mentioned that they didn't get the stated brand of components makes this seller on my ""buyer beware"" list. I even posted a question to the seller if they could install a 2nd 2TB Samsung Evo NVMe but they couldn't as it had already been shipped. I'm glad they didn't as I probably would have gotten two Intel 660p or maybe even less. Other than that, the rest of the components, OS and processor were correct, it does run fast as expected. I use for multitasking (no gaming) and its hooked up to the new LG Ultrawide 49WL95C-W monitor. The small form factor was perfect must since the monitor takes up most of the desk.,This thing is so lame. I don't know why it is but it is! I purchased 3 of these from the same people and that in and of itself was a mistake.The sound almost never works. There is ALWAYS work to do if I want sound. Video playing is ridiculous. I get more error messages while running video (mostly basic mp4). I have and alwas have had much difficulty with mp4s, both locally as well as streaming like youtube. Intel dropped the ball on this mini PC because I have so many problems and I have the troubles on both of thes HVK models. The HNK one seems to be working fine for my wife because she hasn't complained. Both HVK models are using large tv screens as their one and only monitor. Both TVs are newer 4k models. I thought it might be that but I ran a regular monitor and no change besides, I would think Intel has long solved TV's, HDR etc.. My arrangement is common nowadays. The seller could not have cared any less about my problems and never helped me one iotta and never followed up with me...NEVER!! I would NOT buy a NUC again and will not give this merchant my return business no matter what and that is what I recommnend for other buyers... unless you are really good and don't mind a bit of trouble and need no assistance (support) from the seller. If you can make it past those glaring shortcomings then break out the cc and go for it!,Received my NUC and works great, but! one issue that will not go away no matter what I try and that is the driver for the tps65988 USB power port will not update, I have used Intels update site but the driver never corrects the problem. I've search the web for answers but no one seems to have corrective actions on this issue. So I have to give this a low rating on the system not the seller.,It's awesome! I don't use this for gaming, so this might not be the review for you. I use this for work as a laptop alternative as it's size is very portable. The power supply is nearly as big as the PC and is difficult to find a spare. Intel is giving me the run around. Apparently it's not a very common request as a spare part. Otherwise it is incredibly fast for every task I use it for and the connectivity is awesome.,UPDATE: DON't BUY THIS! After returning I bought this from another seller and had problems with it the whole time until now, a year and a half later. Now it's died completely. POS For this amount of money I expected a top quality product that would last many years!,Here's what you need to know about this machine before you buy it:","1.0 out of 5 stars,1.0 out of 5 stars,3.0 out of 5 stars,2.0 out of 5 stars,3.0 out of 5 stars,5.0 out of 5 stars,1.0 out of 5 stars,2.0 out of 5 stars",B07CZ1GXMW
