Date,URL,Title,Price,Rank 1,Rank 2,Quantity of review,Review,Review Rating,ASIN
ToDayDate,https://www.amazon.com/dp/B08DL5ZF5Z,"Lenovo IdeaPad Flex 5 15IIL05 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 2TB PCIe SSD, Intel Iris Plus, 15.6"" Touch Full HD (1920x1080), Fingerprint, WiFi, Win 10 Pro) with Hub","$1,759.00",,,8,"11/15 UPDATE: This laptop has a critical software flaw even after a driver update I performed. It randomly reboots. It's possible that I'm overloading the processor because even though it's an Intel core i7, it's only runs at 1.6Ghz. I opened a ticket with Lenovo who advised me to do a factory reset; which upon doing so, the problem remains. Sadly, my old 4 year old acer laptop performed much better than this one. Don't waste your money on this trash.,Bought this laptop to replace my desktop and am so happy I did. Was a very easy set up and the touch screen is a great feature. I like the ability to bend the laptop in order to watch movies or use it as a tablet! The graphics are great and the sound is perfect. Overall I'm pleased with my purchase.,The ability to change his isn't is really great and welcomed. Even if we leave our charger at home, a cell charger can help (albeit slowly). The only negative I can determine so far it's there is a numerical keypad on there right off the keyboard. I would have preferred to have a larger keyboard instead.,The computer looks and likes as it is described but it did not come with a charger and I was not aware of that. I always bought computers from best buy and they always gave us charges and few accessaries such as free microsoft office for 6 months. I guess Amazon doesn't do that.,Perfect laptop for any professional that uses heavy programs such as Visio, AutoCad, Word, etc. Fast processor, quick start. Only bad thing I have to say about this laptop is the camera isn't fully clear.,Computer arrived a few days early & worked perfectly straight out of the box. Great purchase!,Great machine and performs well beyond my expectations. Not a single issue after a couple weeks of use and I love the upgrades they incorporated into the updated model. Highly recommended laptop!,Love the touch screen and how the entire keyboard flips to use like a tablet!","1.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,4.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars",B08DL5ZF5Z
ToDayDate,https://www.amazon.com/dp/B08DL6TJ6S,"Lenovo IdeaPad Flex 5 15IIL05 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 2TB PCIe SSD, Intel Iris Plus, 15.6"" Touch Full HD (1920x1080), Fingerprint, WiFi, Win 10 Home) with Hub","$1,609.00",,,8,"11/15 UPDATE: This laptop has a critical software flaw even after a driver update I performed. It randomly reboots. It's possible that I'm overloading the processor because even though it's an Intel core i7, it's only runs at 1.6Ghz. I opened a ticket with Lenovo who advised me to do a factory reset; which upon doing so, the problem remains. Sadly, my old 4 year old acer laptop performed much better than this one. Don't waste your money on this trash.,Bought this laptop to replace my desktop and am so happy I did. Was a very easy set up and the touch screen is a great feature. I like the ability to bend the laptop in order to watch movies or use it as a tablet! The graphics are great and the sound is perfect. Overall I'm pleased with my purchase.,The ability to change his isn't is really great and welcomed. Even if we leave our charger at home, a cell charger can help (albeit slowly). The only negative I can determine so far it's there is a numerical keypad on there right off the keyboard. I would have preferred to have a larger keyboard instead.,The computer looks and likes as it is described but it did not come with a charger and I was not aware of that. I always bought computers from best buy and they always gave us charges and few accessaries such as free microsoft office for 6 months. I guess Amazon doesn't do that.,Perfect laptop for any professional that uses heavy programs such as Visio, AutoCad, Word, etc. Fast processor, quick start. Only bad thing I have to say about this laptop is the camera isn't fully clear.,Computer arrived a few days early & worked perfectly straight out of the box. Great purchase!,Great machine and performs well beyond my expectations. Not a single issue after a couple weeks of use and I love the upgrades they incorporated into the updated model. Highly recommended laptop!,Love the touch screen and how the entire keyboard flips to use like a tablet!","1.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,4.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars",B08DL6TJ6S
ToDayDate,https://www.amazon.com/dp/B08DL5L51B,"Lenovo IdeaPad Flex 5 15IIL05 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 1TB PCIe SSD, Intel Iris Plus, 15.6"" Touch Full HD (1920x1080), Fingerprint, WiFi, Win 10 Home) with Hub","$1,199.00",,,8,"11/15 UPDATE: This laptop has a critical software flaw even after a driver update I performed. It randomly reboots. It's possible that I'm overloading the processor because even though it's an Intel core i7, it's only runs at 1.6Ghz. I opened a ticket with Lenovo who advised me to do a factory reset; which upon doing so, the problem remains. Sadly, my old 4 year old acer laptop performed much better than this one. Don't waste your money on this trash.,Bought this laptop to replace my desktop and am so happy I did. Was a very easy set up and the touch screen is a great feature. I like the ability to bend the laptop in order to watch movies or use it as a tablet! The graphics are great and the sound is perfect. Overall I'm pleased with my purchase.,The ability to change his isn't is really great and welcomed. Even if we leave our charger at home, a cell charger can help (albeit slowly). The only negative I can determine so far it's there is a numerical keypad on there right off the keyboard. I would have preferred to have a larger keyboard instead.,The computer looks and likes as it is described but it did not come with a charger and I was not aware of that. I always bought computers from best buy and they always gave us charges and few accessaries such as free microsoft office for 6 months. I guess Amazon doesn't do that.,Perfect laptop for any professional that uses heavy programs such as Visio, AutoCad, Word, etc. Fast processor, quick start. Only bad thing I have to say about this laptop is the camera isn't fully clear.,Computer arrived a few days early & worked perfectly straight out of the box. Great purchase!,Great machine and performs well beyond my expectations. Not a single issue after a couple weeks of use and I love the upgrades they incorporated into the updated model. Highly recommended laptop!,Love the touch screen and how the entire keyboard flips to use like a tablet!","1.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,4.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars",B08DL5L51B
ToDayDate,https://www.amazon.com/dp/B08425QRKM,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 32GB RAM, 16GB Intel Optane + 256GB SATA SSD, Intel Iris Plus Graphics, 15.6"" Touch FHD (1920x1080), Win 10 Pro) w/ USB3.0 Hub",,,,0,,,B08425QRKM
ToDayDate,https://www.amazon.com/dp/B08DL5SQDM,"Lenovo IdeaPad Flex 5 15IIL05 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 512GB PCIe SSD, Intel Iris Plus, 15.6"" Touch Full HD (1920x1080), Fingerprint, WiFi, Win 10 Pro) with Hub",$999.00,"#12,080","#1,725",8,"11/15 UPDATE: This laptop has a critical software flaw even after a driver update I performed. It randomly reboots. It's possible that I'm overloading the processor because even though it's an Intel core i7, it's only runs at 1.6Ghz. I opened a ticket with Lenovo who advised me to do a factory reset; which upon doing so, the problem remains. Sadly, my old 4 year old acer laptop performed much better than this one. Don't waste your money on this trash.,Bought this laptop to replace my desktop and am so happy I did. Was a very easy set up and the touch screen is a great feature. I like the ability to bend the laptop in order to watch movies or use it as a tablet! The graphics are great and the sound is perfect. Overall I'm pleased with my purchase.,The ability to change his isn't is really great and welcomed. Even if we leave our charger at home, a cell charger can help (albeit slowly). The only negative I can determine so far it's there is a numerical keypad on there right off the keyboard. I would have preferred to have a larger keyboard instead.,The computer looks and likes as it is described but it did not come with a charger and I was not aware of that. I always bought computers from best buy and they always gave us charges and few accessaries such as free microsoft office for 6 months. I guess Amazon doesn't do that.,Perfect laptop for any professional that uses heavy programs such as Visio, AutoCad, Word, etc. Fast processor, quick start. Only bad thing I have to say about this laptop is the camera isn't fully clear.,Computer arrived a few days early & worked perfectly straight out of the box. Great purchase!,Great machine and performs well beyond my expectations. Not a single issue after a couple weeks of use and I love the upgrades they incorporated into the updated model. Highly recommended laptop!,Love the touch screen and how the entire keyboard flips to use like a tablet!","1.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,4.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars",B08DL5SQDM
ToDayDate,https://www.amazon.com/dp/B08DL6D52S,"Lenovo IdeaPad Flex 5 15IIL05 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 1TB PCIe SSD, Intel Iris Plus, 15.6"" Touch Full HD (1920x1080), Fingerprint, WiFi, Win 10 Pro) with Hub","$1,099.00","#16,874","#2,489",8,"11/15 UPDATE: This laptop has a critical software flaw even after a driver update I performed. It randomly reboots. It's possible that I'm overloading the processor because even though it's an Intel core i7, it's only runs at 1.6Ghz. I opened a ticket with Lenovo who advised me to do a factory reset; which upon doing so, the problem remains. Sadly, my old 4 year old acer laptop performed much better than this one. Don't waste your money on this trash.,Bought this laptop to replace my desktop and am so happy I did. Was a very easy set up and the touch screen is a great feature. I like the ability to bend the laptop in order to watch movies or use it as a tablet! The graphics are great and the sound is perfect. Overall I'm pleased with my purchase.,The ability to change his isn't is really great and welcomed. Even if we leave our charger at home, a cell charger can help (albeit slowly). The only negative I can determine so far it's there is a numerical keypad on there right off the keyboard. I would have preferred to have a larger keyboard instead.,The computer looks and likes as it is described but it did not come with a charger and I was not aware of that. I always bought computers from best buy and they always gave us charges and few accessaries such as free microsoft office for 6 months. I guess Amazon doesn't do that.,Perfect laptop for any professional that uses heavy programs such as Visio, AutoCad, Word, etc. Fast processor, quick start. Only bad thing I have to say about this laptop is the camera isn't fully clear.,Computer arrived a few days early & worked perfectly straight out of the box. Great purchase!,Great machine and performs well beyond my expectations. Not a single issue after a couple weeks of use and I love the upgrades they incorporated into the updated model. Highly recommended laptop!,Love the touch screen and how the entire keyboard flips to use like a tablet!","1.0 out of 5 stars,5.0 out of 5 stars,4.0 out of 5 stars,4.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars",B08DL6D52S
ToDayDate,https://www.amazon.com/dp/B084259JWX,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 256GB PCIe SSD + 1TB HDD, Intel Iris Plus Graphics, 15.6"" Touch Full HD (1920x1080), Win 10 Home) with USB3.0 Hub",,"#576,183","#83,298",0,,,B084259JWX
ToDayDate,https://www.amazon.com/dp/B084259KTP,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 32GB RAM, 256GB m.2 SATA SSD + 1TB HDD, Intel Iris Plus Graphics, 15.6"" Touch Full HD (1920x1080) Win 10 Home) with USB3.0 Hub",,,,0,,,B084259KTP
ToDayDate,https://www.amazon.com/dp/B08425BPD3,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 256GB SATA SSD, Intel Iris Plus Graphics, 15.6"" Touch Full HD (1920x1080), WiFi, Win 10 Home) with USB3.0 Hub",,,,0,,,B08425BPD3
ToDayDate,https://www.amazon.com/dp/B084259J2P,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 128GB PCIe SSD + 1TB HDD, Intel Iris Plus Graphics, 15.6"" Touch Full HD (1920x1080), Win 10 Pro) with USB3.0 Hub",,,,0,,,B084259J2P
ToDayDate,https://www.amazon.com/dp/B08425KD9R,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 32GB RAM, 2TB PCIe SSD, Intel Iris Plus Graphics, 15.6"" Touch Full HD (1920x1080), WiFi, Win 10 Pro) with USB3.0 Hub",,"#292,571","#52,086",1,The fan has been running loudly and constantly since the laptop was turned on. I have only been running Google Chrome and Adobe Acrobat (No gaming or high memory use type applications). When I took the computer to work in another room the battery drained within one hour (again not running an programs but work emails and typical work apps). This computer is supposed to have a ton of RAM and Memory and cost a lot of money so it is disappointing. My last HP lasted me years and was quiet and the battery lasted longer after multiple years of use using the same programs.,2.0 out of 5 stars,B08425KD9R
ToDayDate,https://www.amazon.com/dp/B084259RG9,"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 32GB RAM, 128GB m.2 SATA SSD + 1TB HDD, Intel Iris Plus Graphics, 15.6"" Touch Full HD (1920x1080) Win 10 Home) with USB3.0 Hub",,,,0,,,B084259RG9
